58881; -178.786; -1.61806
58891; -178.792; -1.32257
58901; -178.725; -1.68086
58911; -178.898; -1.5651
58921; -178.597; -1.81127
58931; -178.786; -1.79132
58941; -178.792; -1.43753
58951; -178.672; -1.50096
58961; -178.385; -1.49925
58971; -178.49; -1.80017
58981; -178.727; -1.38838
58991; -178.784; -1.62133
59001; -178.842; -1.38984
59011; -178.734; -1.554
59021; -178.549; -1.85637
59031; -178.784; -1.62133
59041; -178.787; -1.78951
59051; -178.965; -1.20767
59061; -178.549; -1.27649
59071; -178.668; -1.67912
59081; -178.675; -1.8434
59091; -178.904; -1.38427
59101; -178.731; -1.73004
59111; -178.555; -1.7334
59121; -178.957; -1.79504
59131; -178.905; -1.49807
59141; -178.905; -1.09486
59151; -178.725; -1.62293
59161; -178.6; -1.39961
59171; -178.663; -1.51161
59181; -178.665; -1.33456
59191; -178.677; -1.83971
59201; -178.565; -1.7786
59211; -178.728; -1.79128
59221; -179.013; -1.62474
59231; -178.85; -1.72491
59241; -178.907; -1.72494
59251; -178.847; -1.78595
59261; -178.616; -1.55705
59271; -178.604; -1.51158
59281; -178.606; -1.74223
59291; -179.077; -1.49966
59301; -178.901; -1.50412
59311; -179.012; -1.33607
59321; -178.661; -1.28044
59331; -178.5; -1.67224
59341; -178.795; -1.43465
59351; -179.136; -1.84369
59361; -178.722; -1.97444
59371; -178.837; -1.80225
59381; -178.669; -1.79304
59391; -178.969; -1.88977
59401; -178.549; -1.7984
59411; -178.673; -1.67237
59421; -178.449; -1.7229
59431; -178.503; -1.2662
59441; -178.905; -1.15247
59451; -178.722; -1.45206
59461; -178.774; -1.40113
59471; -178.774; -1.22605
59481; -179.416; -0.584601
59491; -178.008; -0.796824
59501; -179.133; -1.56047
59511; -178.542; -1.10808
59521; -179.117; -1.11855
59531; -178.946; -1.40551
59541; -178.554; -1.73515
59551; -178.895; -2.26696
59561; -178.66; -2.50405
59571; -179.363; -2.77844
59581; -178.964; -2.81887
59591; -179.135; -2.82467
59601; -178.726; -2.60455
59611; -178.654; -2.51426
59621; -178.385; -2.36341
59631; -178.909; -2.46669
59641; -178.849; -2.41659
59651; -179.006; -2.45367
59661; -178.936; -2.54043
59671; -178.542; -3.1465
59681; -178.844; -3.63679
59691; -178.948; -3.38646
59701; -179.242; -3.43798
59711; -178.722; -3.71287
59721; -178.66; -4.36186
59731; -178.854; -4.40221
59741; -179.066; -4.89348
59751; -179.244; -4.93166
59761; -179.123; -4.95655
59771; -178.672; -5.06807
59781; -178.907; -5.27646
59791; -179.597; -5.80175
59801; -178.899; -6.29448
59811; -179.303; -6.42262
59821; -179.529; -6.56608
59831; 180; -5.59934
59841; -179.524; -4.28013
59851; -179.063; -4.50113
59861; -178.27; -5.23368
59871; -178.891; -5.99269
59881; -179.173; -6.58575
59891; -179.472; -7.18251
59901; -179.119; -7.93987
59911; -178.77; -8.66054
59921; -179.185; -9.0644
59931; -179.135; -9.20848
59941; -179.59; -9.52865
59951; -179.47; -10.0244
59961; -179.528; -10.2162
59971; -179.764; -10.4554
59981; -179.708; -10.7573
59991; -179.824; -11.7166
60001; -179.299; -11.9261
60011; -179.649; -12.6774
60021; -179.65; -12.6829
60031; -179.71; -12.774
60041; -179.766; -12.7081
60051; -179.413; -12.3105
60061; -179.704; -12.5788
60071; 179.94; -12.1647
60081; 179.394; -11.8911
60091; 180; -12.4211
60101; -179.763; -13.6591
60111; -179.883; -13.8423
60121; -179.357; -14.6533
60131; 179.941; -15.001
60141; 180; -15.4659
60151; -179.295; -15.8045
60161; -179.351; -15.6479
60171; -179.764; -15.4145
60181; 179.942; -15.2947
60191; 179.822; -15.1195
60201; -179.941; -15.0749
60211; 179.52; -14.9085
60221; 180; -14.6645
60231; -179.646; -15.3746
60241; -179.585; -15.8902
60251; -179.11; -15.9593
60261; -179.164; -15.39
60271; 180; -15.4516
60281; -179.407; -15.1337
60291; -179.466; -15.3549
60301; 180; -15.2551
60311; -179.644; -14.8572
60321; 179.58; -14.6693
60331; 179.7; -14.6842
60341; 180; -15.0922
